Iteration	Best Path Length	Current Path Length	Probability
2149	430	530	1,4622176762316984E-295
2150	430	450	2,9404236974075236E-297
2151	430	570	4,869512191680792E-298
2152	430	510	1,0482761326931988E-299
2153	430	510	3,1045707993031723E-301
2154	430	510	8,492921348552659E-303
2155	430	550	5,786057527927319E-304
2156	430	470	1,0744624716517899E-305
2157	430	470	2,0556725568832133E-307
2158	430	470	4,316403441962402E-305
2159	430	470	4,7817341579388024E-306
2160	430	510	1,5723546393978927E-307
2161	430	470	1,5370717732798445E-308
2162	430	500	7,116000662377759E-308
2163	430	490	1,757899236990617E-309
2164	430	470	5,115675715559315E-302
2165	430	580	2,867764931586573E-303
2166	430	510	1,5325250025091899E-304
2167	430	490	1,3838190830698385E-305
2168	430	520	2,5990514614318605E-307
2169	430	540	1,14451369060037E-308
2170	430	520	2,7128454837341E-310
2171	430	580	6,461667096444E-312
2172	430	470	1,15114094524E-313
2173	430	500	3,01452211E-315
2174	430	460	7,3663587E-317
2175	430	490	1,36597E-318
2176	430	510	2,483E-320
2177	430	560	6,6E-322
2178	430	500	1,5E-323
2179	430	510	0
2180	430	540	0
2181	430	550	0
2182	430	490	0
2183	430	580	0
2184	430	500	0
2185	430	490	0
2186	430	560	0
2187	430	550	0
2188	430	640	0
2189	430	470	0
2190	430	550	0
2191	430	490	0
2192	430	540	0
2193	430	540	0
2194	430	570	0
2195	430	590	0
2196	430	470	0
2197	430	550	0
2198	430	480	0
2199	430	580	0
2200	430	490	0
2201	430	540	0
2202	430	530	0
2203	430	470	0
2204	430	490	0
2205	430	530	0
2206	430	530	0
2207	430	480	0
2208	430	490	0
2209	430	510	0
2210	430	590	0
2211	430	580	0
2212	430	520	0
2213	430	550	0
2214	430	490	0
2215	430	550	0
2216	430	500	0
2217	430	460	0
2218	430	490	0
2219	430	560	0
2220	430	480	0
2221	430	530	0
2222	430	520	0
2223	430	540	0
2224	430	500	0
2225	430	510	0
2226	430	520	0
2227	430	490	8E-323
2228	430	470	5E-324
2229	430	530	0
2230	430	530	0
2231	430	450	0
2232	430	450	0
2233	430	460	0
2234	430	450	0
2235	430	460	0
2236	430	530	0
2237	430	570	0
2238	430	520	0
2239	430	490	0
2240	430	460	0
2241	430	490	0
2242	430	500	0
2243	430	480	0
2244	430	460	0
2245	430	600	0
2246	430	560	0
2247	430	530	0
2248	430	510	0
2249	430	470	0
2250	430	450	0
2251	430	460	1,2182271828831219E-296
2252	430	440	5,219087820750116E-298
2253	430	460	3,513049937682496E-299
2254	430	450	6,43472082471982E-301
2255	430	440	2,2888113508210294E-302
2256	430	450	4,201344100293922E-304
2257	430	460	7,645007988422546E-306
2258	430	480	1,3820050519119092E-307
2259	430	440	4,20014363785871E-309
2260	430	490	1,3835820351811E-310
2261	430	440	2,550847340163E-312
2262	430	440	7,995739932601756E-307
2263	430	440	2,2224616293275794E-308
2264	430	480	5,80233782636916E-310
2265	430	460	3,090663374881E-311
2266	430	450	1,87564897118E-312
2267	430	450	4,8522184045E-314
2268	430	480	2,559342935E-315
2269	430	490	9,768073E-317
2270	430	480	2,06656E-318
2271	430	450	7,5236E-320
2272	430	470	1,97E-321
2273	430	450	2,27E-322
2274	430	460	5E-324
2275	430	480	0
2276	430	510	0
2277	430	530	0
2278	430	490	0
2279	430	450	0
2280	430	450	0
2281	430	450	0
2282	430	560	0
2283	430	470	0
2284	430	510	0
2285	430	450	0
2286	430	540	0
2287	430	450	0
2288	430	450	0
2289	430	570	0
2290	430	530	0
2291	430	480	0
2292	430	520	0
2293	430	460	0
2294	430	500	0
2295	430	510	0
2296	430	470	0
2297	430	460	0
2298	430	490	0
2299	430	450	0
2300	430	550	0
2301	430	450	0
2302	430	510	0
2303	430	600	0
2304	430	510	0
2305	430	490	4,801145581234095E-266
2306	430	450	6,919179984191165E-268
2307	430	530	1,0334035011321029E-260
2308	430	520	2,4933897483649996E-262
2309	430	540	3,593353325320331E-264
2310	430	490	2,2010680050601443E-265
2311	430	550	1,4867732738434953E-266
2312	430	510	2,1426660998611155E-268
2313	430	610	7,043455802254244E-270
2314	430	440	1,0150689576458495E-271
2315	430	540	4,120685046742688E-271
2316	430	480	1,3417166224323058E-272
2317	430	450	1,0266840594425613E-273
2318	430	540	6,06929955254595E-275
2319	430	520	9,195896071440964E-262
2320	430	490	3,055704997092214E-263
2321	430	460	6,195918073959065E-265
2322	430	460	1,6816263297919378E-265
2323	430	450	3,265802212946804E-267
2324	430	490	1,553631216221573E-268
2325	430	520	2,876133839291106E-270
2326	430	440	4,144945691807717E-272
2327	430	440	1,316206556686849E-269
2328	430	460	4,793704216182523E-266
2329	430	500	6,908455846951685E-268
2330	430	480	2,7334571844839514E-269
2331	430	480	1,5640848686127547E-269
2332	430	520	3,1674713200176127E-270
2333	430	500	4,564807250092181E-272
2334	430	510	9,644322304885357E-274
2335	430	540	3,155770321499468E-275
2336	430	490	7,552336575938124E-277
2337	430	530	5,0819718946135266E-278
2338	430	520	2,175242835912013E-271
2339	430	510	3,13485530408118E-273
2340	430	510	1,97281570235403E-274
2341	430	440	8,844287323346791E-276
2342	430	440	3,8599596022521066E-276
2343	430	440	4,115996442485357E-277
2344	430	450	2,864386604747606E-278
2345	430	530	1,5628014074734158E-279
2346	430	490	3,801217585258206E-281
2347	430	450	7,606206277138487E-283
2348	430	460	3,062423862159162E-284
2349	430	450	1,0956025017693842E-285
2350	430	460	3,746825535454157E-287
2351	430	450	4,895785558746721E-283
2352	430	460	1,1967170063355636E-284
2353	430	500	4,1648668437090426E-286
2354	430	470	2,2224479914973337E-284
2355	430	540	5,44899577795719E-286
2356	430	500	7,631294739402094E-287
2357	430	440	1,0997854766312231E-288
2358	430	520	1,11589398642731E-289
2359	430	490	1,6081727172668856E-291
2360	430	480	1,8517109650010958E-292
2361	430	430	2,668596739832578E-294
2362	430	440	1,2662458834557513E-295
2363	430	470	4,372487045752347E-297
2364	430	440	1,2601288366119589E-298
2365	430	480	3,5137269791738885E-300
2366	430	520	5,581313751971968E-301
2367	430	480	5,973166425330733E-301
2368	430	440	3,060213632029391E-302
2369	430	510	1,7469965847960774E-303
2370	430	500	1,6984278118243714E-304
2371	430	440	6,134446780178179E-306
2372	430	440	2,293276739635755E-307
2373	430	440	5,821084558634493E-309
2374	430	440	2,09195054914132E-310
2375	430	470	7,03272498663E-312
2376	430	480	2,1605320975E-313
2377	430	500	4,92195167E-315
2378	430	490	6,9715613E-316
2379	430	490	2,1093283E-317
2380	430	440	3,80065E-319
2381	430	450	1,454707E-318
2382	430	480	2,41914E-319
2383	430	440	6,255E-321
2384	430	480	4,7E-322
2385	430	510	2,5E-323
2386	430	450	0
2387	430	450	0
2388	430	450	0
2389	430	450	0
2390	430	450	4,9367949091848566E-303
2391	430	560	4,899270483098891E-302
2392	430	510	1,0438160569768112E-303
2393	430	610	6,438826616687928E-305
2394	430	490	1,3466401711419018E-306
2395	430	600	1,6275870697076305E-304
2396	430	520	3,4535305685114446E-306
2397	430	450	7,822035086324854E-308
2398	430	520	5,059263448654036E-309
2399	430	450	9,0952234766756E-311
2400	430	520	4,50771239999E-312
2401	430	510	8,315425313E-314
2402	430	500	8,82500015E-315
2403	430	580	3,31028444E-316
2404	430	440	4,770624E-318
2405	430	490	2,8122E-319
2406	430	450	6,990039925933E-312
2407	430	510	2,0798655959E-313
2408	430	440	3,887213176E-315
2409	430	450	6,60475647E-315
2410	430	450	1,7730454E-316
2411	430	530	4,537267E-318
2412	430	460	7,56454E-319
2413	430	450	3,4758E-320
2414	430	460	1,344E-321
2415	430	510	3E-323
2416	430	450	0
2417	430	590	0
2418	430	450	0
2419	430	480	0
2420	430	450	0
2421	430	460	0
2422	430	450	0
2423	430	510	0
2424	430	510	0
2425	430	480	0
2426	430	510	0
2427	430	470	0
2428	430	520	0
2429	430	580	0
2430	430	470	0
2431	430	470	0
2432	430	540	0
2433	430	440	7,542934767968178E-307
2434	430	580	3,070282263895961E-308
2435	430	460	9,0370441311443E-310
2436	430	450	2,115043812336E-311
2437	430	510	7,77264412255E-313
2438	430	480	1,716670941E-314
2439	430	550	3,8983597E-316
2440	430	450	7,368959921569042E-275
2441	430	450	2,7038279340531283E-276
2442	430	570	9,126798368382991E-278
2443	430	540	2,5173684107714265E-279
2444	430	440	5,485229115942E-281
2445	430	550	1,9283514968006968E-282
2446	430	450	4,4903151123251034E-284
2447	430	520	1,5207097750663269E-285
2448	430	450	2,707558519015415E-287
2449	430	450	6,950086979797725E-289
2450	430	450	2,3550050209400678E-249
2451	430	480	5,7021350800488664E-251
2452	430	450	1,3198770815532444E-252
2453	430	450	3,121259927434974E-254
2454	430	450	1,8037095879496344E-245
2455	430	560	7,132969698238692E-247
2456	430	450	1,2399179567072327E-248
2457	430	450	3,0337289754669396E-250
2458	430	540	1,1252714781091636E-238
2459	430	470	2,903839945610274E-239
2460	430	530	7,151609203929995E-241
2461	430	450	1,930255794344598E-241
2462	430	520	1,4243973364215262E-242
2463	430	460	5,752903016674467E-244
2464	430	490	5,949276876556714E-245
2465	430	450	2,1495193371517657E-246
2466	430	510	2,620746156018629E-247
2467	430	490	1,3689728638632131E-248
2468	430	460	3,150802355812875E-250
2469	430	520	7,412916442566624E-252
2470	430	540	2,7231267616723338E-253
2471	430	450	7,104184648157133E-255
2472	430	520	1,3062472084380354E-256
2473	430	580	4,418402867316032E-226
2474	430	470	9,106767678591822E-227
2475	430	510	1,346903991385221E-216
2476	430	530	2,4748972488024597E-210
2477	430	520	1,7374577859077598E-211
2478	430	480	1,406179399454747E-212
2479	430	500	2,0265180862081527E-214
2480	430	520	2,807171833003801E-215
2481	430	480	9,697368883936265E-217
2482	430	460	2,1709018160637884E-213
2483	430	510	1,6406126112988887E-214
2484	430	520	2,3643719503696052E-216
2485	430	540	4,507277394627031E-218
2486	430	500	6,618254381104075E-219
2487	430	520	2,7874964650720946E-220
2488	430	550	5,388170771850116E-222
2489	430	520	1,0100171916290374E-223
2490	430	480	1,9004917537778428E-225
2491	430	500	3,3044410141930416E-226
2492	430	500	1,9877498809638856E-227
2493	430	540	8,867323946491482E-229
2494	430	480	9,83280233127512E-229
2495	430	560	2,900677257984306E-230
2496	430	480	5,171509502779976E-232
2497	430	480	2,8472272759264625E-233
2498	430	480	1,2107820029205856E-234
2499	430	520	4,511080259386475E-236
2500	430	480	5,900277354984769E-236
2501	430	480	1,6079943151284616E-237
2502	430	480	6,416357609993562E-239
2503	430	530	2,2979365730373625E-240
2504	430	480	7,177060689534987E-242
2505	430	480	2,3377919797046802E-243
2506	430	490	3,729114874829616E-244
2507	430	480	3,9344576319291E-239
2508	430	480	1,185600339669276E-240
2509	430	480	3,5191951825488106E-242
2510	430	480	3,057102655341494E-243
2511	430	480	8,891472799112721E-245
2512	430	480	5,225756732336991E-246
2513	430	520	2,4557209922620418E-247
2514	430	480	7,837517229319086E-249
2515	430	480	3,360217327259614E-250
2516	430	480	1,367289745274138E-251
2517	430	480	5,367107784679425E-253
2518	430	480	2,053180677945879E-254
2519	430	480	7,706602792304869E-256
2520	430	480	2,851642902855508E-257
2521	430	480	1,043747522567559E-258
2522	430	450	3,788328946509168E-260
2523	430	480	1,442221418460185E-261
2524	430	480	5,117413992052199E-263
2525	430	540	1,812623032382613E-264
2526	430	480	5,8575610457911936E-266
2527	430	540	1,6712782451882095E-267
2528	430	450	4,675392740775386E-269
2529	430	480	1,9670691326793963E-270
2530	430	500	7,490203430525585E-272
2531	430	480	2,708324786143821E-273
2532	430	480	1,0069603297384134E-274
2533	430	540	2,90547985155253E-276
2534	430	450	1,0146219682405565E-277
2535	430	540	4,137734464350243E-279
2536	430	500	1,4015133920674297E-280
2537	430	540	4,0474805306995755E-282
2538	430	480	1,1100002466251756E-283
2539	430	520	6,002120096464931E-282
2540	430	450	1,349711634437028E-283
2541	430	460	6,4759598166773396E-285
2542	430	550	7,818631194194837E-281
2543	430	450	7,640481577296802E-282
2544	430	450	3,6677029701471295E-283
2545	430	450	1,6118763345562595E-284
2546	430	490	6,6865131011028315E-286
2547	430	450	1,1052770444350043E-280
2548	430	450	4,959556112618383E-282
2549	430	450	2,0856140344429104E-283
2550	430	450	8,389335794190128E-285
2551	430	450	3,269198040693457E-286
2552	430	450	1,743907552942571E-272
2553	430	450	5,063775909069477E-274
2554	430	450	2,1450835436854962E-275
2555	430	450	8,610942094422709E-277
2556	430	450	3,338347978976296E-278
2557	430	450	1,2635584184941188E-279
2558	430	450	4,70099238383245E-281
2559	430	450	1,7269417943542634E-282
2560	430	450	6,283858731779316E-284
2561	430	450	2,269958944687476E-285
2562	430	450	8,15409362392237E-287
2563	430	450	2,9163640075553204E-288
2564	430	450	1,039509277700117E-289
2565	430	450	3,695323360290477E-291
2566	430	450	1,3108696660264507E-292
2567	430	450	4,642384761474791E-294
2568	430	450	1,6419030996664487E-295
2569	430	450	4,6401758136537715E-297
2570	430	540	1,7200068959976916E-298
2571	430	450	4,3828825574881004E-300
2572	430	630	7,405343943072327E-294
2573	430	450	1,8587950598880682E-295
2574	430	450	7,683047578190224E-297
2575	430	450	2,3193178395744687E-298
2576	430	450	3,315385203534004E-299
2577	430	500	1,8374558970828037E-300
2578	430	500	7,028285603252801E-302
2579	430	540	7,975974053805434E-301
2580	430	510	4,53727234593364E-302
2581	430	450	2,059419109478668E-303
2582	430	500	1,3224503079217718E-304
2583	430	450	3,106395684310821E-306
2584	430	450	1,4678633666074703E-307
2585	430	450	1,010515482457985E-308
2586	430	490	6,0971654956082E-310
2587	430	480	1,8079951959343E-311
2588	430	480	4,1598228098E-313
2589	430	510	2,094111536E-314
2590	430	450	6,6656259E-316
2591	430	490	2,308595E-317
2592	430	450	8,8044E-319
2593	430	480	7,992E-320
2594	430	460	3,676E-321
2595	430	490	9E-323
2596	430	560	5E-324
2597	430	490	0
2598	430	450	0
2599	430	510	0
2600	430	620	0
2601	430	490	0
2602	430	490	0
2603	430	460	0
2604	430	450	0
2605	430	490	0
2606	430	540	0
2607	430	490	0
2608	430	540	0
2609	430	490	0
2610	430	520	0
2611	430	520	0
2612	430	490	0
2613	430	460	0
2614	430	550	0
2615	430	520	0
2616	430	470	0
2617	430	500	0
2618	430	450	0
2619	430	520	0
2620	430	450	0
2621	430	450	0
2622	430	500	0
2623	430	450	0
2624	430	450	0
2625	430	450	0
2626	430	540	0
2627	430	510	0
2628	430	500	0
2629	430	450	0
2630	430	490	0
2631	430	490	0
2632	430	450	0
2633	430	450	0
2634	430	560	0
2635	430	530	0
2636	430	460	0
2637	430	530	0
2638	430	500	0
2639	430	470	0
2640	430	510	0
2641	430	520	0
2642	430	530	0
2643	430	550	0
2644	430	460	0
2645	430	510	0
2646	430	510	0
2647	430	450	0
2648	430	450	0
2649	430	450	0
2650	430	450	0
2651	430	450	0
2652	430	480	0
2653	430	500	0
2654	430	450	0
2655	430	480	0
2656	430	450	0
2657	430	450	0
2658	430	600	0
2659	430	530	0
2660	430	460	0
2661	430	450	0
2662	430	450	0
2663	430	500	0
2664	430	540	0
2665	430	450	0
2666	430	530	0
2667	430	630	0
2668	430	510	0
2669	430	540	0
2670	430	450	0
2671	430	500	0
2672	430	500	0
2673	430	450	0
2674	430	450	0
2675	430	470	0
2676	430	470	0
2677	430	440	0
2678	430	500	0
2679	430	440	0
2680	430	490	0
2681	430	440	0
2682	430	510	0
2683	430	510	0
2684	430	510	0
2685	430	500	0
2686	430	470	0
2687	430	590	0
2688	430	500	0
2689	430	510	0
2690	430	460	0
2691	430	450	0
2692	430	650	0
2693	430	460	0
2694	430	500	0
2695	430	480	0
2696	430	450	0
2697	430	440	0
2698	430	440	0
2699	430	540	0
2700	430	550	0
2701	430	440	0
2702	430	510	0
2703	430	510	0
2704	430	500	0
2705	430	450	0
2706	430	510	0
2707	430	520	0
2708	430	510	0
2709	430	460	0
2710	430	460	0
2711	430	520	0
2712	430	460	0
2713	430	460	0
2714	430	490	0
2715	430	480	0
2716	430	450	0
2717	430	490	0
2718	430	480	0
2719	430	500	0
2720	430	510	0
2721	430	530	0
2722	430	470	0
2723	430	490	0
2724	430	460	0
2725	430	450	0
2726	430	450	0
2727	430	470	0
2728	430	450	0
2729	430	500	0
2730	430	500	0
2731	430	470	0
2732	430	480	0
2733	430	540	0
2734	430	510	0
2735	430	510	0
2736	430	450	0
2737	430	530	0
2738	430	450	0
2739	430	530	0
2740	430	490	0
2741	430	520	0
2742	430	520	0
2743	430	570	0
2744	430	440	0
2745	430	470	0
2746	430	490	0
2747	430	510	0
2748	430	450	0
2749	430	450	0
2750	430	500	0
2751	430	500	0
2752	430	530	0
2753	430	470	0
2754	430	500	0
2755	430	470	0
2756	430	450	0
2757	430	490	0
2758	430	450	0
2759	430	510	0
2760	430	540	0
2761	430	450	0
2762	430	470	0
2763	430	500	0
2764	430	450	0
2765	430	510	0
2766	430	500	0
2767	430	600	0
2768	430	530	3,88001872456E-312
2769	430	510	7,694964376E-314
2770	430	510	2,446205514E-315
2771	430	540	4,6800225E-317
2772	430	510	8,70914E-319
2773	430	450	2,8577E-320
2774	430	550	8,8E-322
2775	430	460	1,5E-323
2776	430	460	5E-324
2777	430	450	0
2778	430	550	0
2779	430	620	0
2780	430	500	2,3582E-319
2781	430	600	4,3E-321
2782	430	560	1,4E-322
2783	430	570	5E-324
2784	430	520	0
2785	430	570	0
2786	430	510	0
2787	430	490	0
2788	430	450	0
2789	430	530	0
2790	430	540	0
2791	430	460	0
2792	430	590	0
2793	430	460	0
2794	430	530	0
2795	430	530	0
2796	430	520	0
2797	430	580	0
2798	430	450	0
2799	430	450	0
2800	430	490	0
2801	430	550	0
2802	430	470	0
2803	430	580	0
2804	430	480	0
2805	430	460	0
2806	430	540	0
2807	430	460	0
2808	430	460	0
2809	430	460	0
2810	430	530	0
2811	430	470	0
2812	430	460	0
2813	430	480	0
2814	430	460	0
2815	430	500	0
2816	430	450	0
2817	430	450	0
2818	430	480	0
2819	430	490	0
2820	430	580	0
2821	430	490	0
2822	430	550	0
2823	430	460	0
2824	430	500	0
2825	430	490	0
2826	430	510	3,851524790199963E-288
2827	430	560	8,900858771963889E-290
2828	430	500	3,8887978967771994E-288
2829	430	450	2,783191854831063E-289
2830	430	460	7,026081028190635E-291
2831	430	450	1,7063206902211179E-292
2832	430	460	4,11136613797716E-294
2833	430	530	9,660454828086726E-296
2834	430	460	1,704800911249251E-297
2835	430	520	4,2053193258595325E-299
2836	430	510	1,1231625912260203E-266
2837	430	450	2,0057717788519958E-268
2838	430	510	5,171698055168704E-270
2839	430	530	6,725623950829751E-269
2840	430	480	1,192496462089972E-270
2841	430	550	3,303995615349904E-272
2842	430	610	8,024495294761887E-274
2843	430	500	1,3949673885896665E-275
2844	430	460	2,534559421719206E-277
2845	430	460	7,669954876451311E-279
2846	430	460	2,094969927144381E-280
2847	430	460	5,400710030903929E-282
2848	430	460	1,2414008811399887E-282
2849	430	460	3,009369182500845E-284
2850	430	460	7,167676699843145E-286
2851	430	560	1,6853077838054732E-287
2852	430	460	8,196766138888965E-289
2853	430	560	2,0285798665246246E-290
2854	430	460	3,5510769442189554E-292
2855	430	520	9,170255728457975E-294
2856	430	460	1,6312922435306703E-295
2857	430	460	4,341308432514478E-297
2858	430	540	1,100776657410963E-298
2859	430	540	2,0616355610687885E-300
2860	430	460	4,892554881790029E-302
2861	430	530	1,2357629441771988E-303
2862	430	460	2,8516866194017626E-305
2863	430	460	6,967468806127029E-307
2864	430	460	2,0656773176022984E-307
2865	430	460	1,0497337506687036E-308
2866	430	500	2,4561750777657E-310
2867	430	460	5,50842587139E-312
2868	430	460	1,27945385325E-313
2869	430	460	2,952431123E-315
2870	430	460	6,778243E-317
2871	430	510	1,54994E-318
2872	430	460	3,3923E-320
2873	430	460	7,76E-322
2874	430	460	2E-323
2875	430	460	0
2876	430	460	0
2877	430	460	0
2878	430	460	0
2879	430	510	0
2880	430	520	0
2881	430	520	0
2882	430	510	0
2883	430	460	0
2884	430	510	0
2885	430	460	0
2886	430	460	0
2887	430	480	0
2888	430	540	0
2889	430	570	0
2890	430	540	0
2891	430	480	0
2892	430	480	0
2893	430	530	0
2894	430	480	0
2895	430	530	0
2896	430	530	0
2897	430	480	0
2898	430	480	0
2899	430	480	0
2900	430	480	0
2901	430	540	0
2902	430	460	0
2903	430	530	0
2904	430	490	0
2905	430	550	0
2906	430	480	0
2907	430	490	0
2908	430	460	0
2909	430	540	0
2910	430	550	0
2911	430	490	0
2912	430	570	0
2913	430	550	0
2914	430	460	0
2915	430	540	0
2916	430	590	0
2917	430	460	0
2918	430	460	0
2919	430	550	0
2920	430	470	0
2921	430	550	0
2922	430	510	0
2923	430	470	0
2924	430	590	0
2925	430	550	0
2926	430	520	0
2927	430	470	0
2928	430	530	0
2929	430	490	0
2930	430	460	0
2931	430	490	0
2932	430	590	0
2933	430	520	0
2934	430	590	0
2935	430	550	0
2936	430	570	0
2937	430	550	0
2938	430	460	0
2939	430	510	0
2940	430	490	0
2941	430	530	0
2942	430	530	0
2943	430	540	0
2944	430	500	0
2945	430	500	0
2946	430	520	0
2947	430	530	0
2948	430	530	0
2949	430	480	0
2950	430	530	0
2951	430	490	0
2952	430	550	0
2953	430	500	0
2954	430	530	0
2955	430	490	0
2956	430	540	0
2957	430	510	0
2958	430	500	0
2959	430	540	0
2960	430	490	0
2961	430	500	0
2962	430	580	0
2963	430	520	0
2964	430	550	0
2965	430	590	0
2966	430	520	0
2967	430	590	0
2968	430	490	0
2969	430	470	0
2970	430	560	0
2971	430	460	0
2972	430	480	0
2973	430	490	0
2974	430	630	0
2975	430	480	0
2976	430	450	0
2977	430	440	0
2978	430	500	0
2979	430	450	0
2980	430	500	0
2981	430	450	0
2982	430	450	0
2983	430	560	0
2984	430	500	0
2985	430	450	0
2986	430	520	0
2987	430	460	0
2988	430	450	0
2989	430	490	0
2990	430	560	0
2991	430	470	0
2992	430	470	0
2993	430	530	0
2994	430	520	0
2995	430	460	0
2996	430	590	0
2997	430	450	0
2998	430	450	0
2999	430	450	0
3000	430	540	0
3001	430	470	0
3002	430	540	0
3003	430	550	0
3004	430	450	0
3005	430	520	0
3006	430	450	0
3007	430	450	0
3008	430	450	0
3009	430	440	0
3010	430	450	0
3011	430	490	0
3012	430	450	0
3013	430	540	0
3014	430	510	0
3015	430	510	0
3016	430	520	0
3017	430	510	0
3018	430	550	0
3019	430	540	0
3020	430	550	0
3021	430	570	0
3022	430	510	0
3023	430	520	0
3024	430	610	0
3025	430	470	0
3026	430	590	0
3027	430	530	0
3028	430	510	0
3029	430	550	0
3030	430	570	2,0200596976695E-311
3031	430	640	4,68504967126E-313
3032	430	450	1,8544162245E-314
3033	430	480	1,811610884E-315
3034	430	470	3,06748097E-316
3035	430	510	1,5891646E-317
3036	430	480	6,8112E-319
3037	430	450	1,246E-320
3038	430	480	6,9E-322
3039	430	510	9,4E-323
3040	430	510	5E-324
3041	430	520	0
3042	430	460	0
3043	430	460	0
3044	430	520	0
3045	430	610	0
3046	430	550	0
3047	430	520	0
3048	430	470	0
3049	430	530	0
3050	430	530	0
3051	430	520	0
3052	430	490	0
3053	430	490	0
3054	430	450	0
3055	430	520	0
3056	430	550	0
3057	430	460	0
3058	430	460	0
3059	430	540	0
3060	430	470	0
3061	430	490	0
3062	430	500	0
3063	430	450	0
3064	430	530	0
3065	430	490	0
3066	430	520	0
3067	430	500	0
3068	430	580	0
3069	430	520	0
3070	430	490	0
3071	430	450	0
3072	430	500	0
3073	430	520	0
3074	430	510	0
3075	430	510	0
3076	430	490	0
3077	430	510	0
3078	430	500	0
3079	430	510	0
3080	430	480	0
3081	430	520	0
3082	430	480	0
3083	430	550	0
3084	430	580	0
3085	430	560	0
3086	430	480	0
3087	430	520	0
3088	430	490	0
3089	430	570	0
3090	430	500	0
3091	430	460	0
3092	430	550	0
3093	430	550	0
3094	430	440	0
3095	430	500	0
3096	430	460	0
3097	430	540	0
3098	430	460	0
3099	430	500	0
3100	430	480	0
3101	430	490	0
3102	430	480	0
3103	430	460	0
3104	430	510	0
3105	430	460	0
3106	430	450	0
3107	430	580	0
3108	430	530	0
3109	430	460	0
3110	430	520	0
3111	430	520	0
3112	430	520	0
3113	430	450	0
3114	430	500	0
3115	430	450	0
3116	430	450	0
3117	430	450	0
3118	430	550	0
3119	430	490	0
3120	430	540	0
3121	430	480	0
3122	430	460	0
3123	430	450	0
3124	430	540	0
3125	430	530	0
3126	430	540	0
3127	430	470	0
3128	430	450	0
3129	430	480	0
3130	430	460	0
3131	430	450	0
3132	430	450	0
3133	430	460	0
3134	430	450	0
3135	430	450	0
3136	430	450	0
3137	430	460	0
3138	430	490	0
3139	430	500	0
3140	430	460	0
3141	430	490	0
3142	430	490	0
3143	430	490	0
3144	430	490	0
3145	430	490	0
3146	430	450	0
3147	430	460	0
3148	430	450	0
3149	430	530	0
3150	430	520	0
3151	430	460	0
3152	430	510	0
3153	430	520	0
3154	430	490	0
3155	430	470	0
3156	430	490	0
3157	430	510	0
3158	430	480	0
3159	430	570	0
3160	430	580	0
3161	430	470	0
3162	430	450	0
3163	430	530	0
3164	430	470	0
3165	430	500	0
3166	430	520	0
3167	430	520	0
3168	430	470	0
3169	430	460	0
3170	430	530	0
3171	430	480	0
3172	430	490	0
3173	430	460	0
3174	430	460	0
3175	430	510	0
3176	430	490	0
3177	430	470	0
3178	430	480	0
3179	430	490	0
3180	430	460	0
3181	430	490	0
3182	430	480	0
3183	430	450	0
3184	430	480	0
3185	430	500	0
3186	430	440	0
3187	430	490	0
3188	430	490	0
3189	430	440	0
3190	430	440	0
3191	430	440	0
3192	430	440	0
3193	430	470	0
3194	430	500	0
3195	430	440	0
3196	430	470	0
3197	430	440	0
3198	430	580	0
3199	430	560	0
3200	430	530	0
3201	430	440	0
3202	430	560	0
3203	430	450	0
3204	430	450	0
3205	430	600	0
3206	430	450	0
3207	430	540	0
3208	430	450	0
3209	430	500	0
3210	430	540	0
3211	430	450	0
3212	430	540	0
3213	430	450	0
3214	430	450	0
3215	430	540	0
3216	430	450	0
3217	430	450	0
3218	430	450	0
3219	430	440	0
3220	430	440	0
3221	430	440	0
3222	430	440	0
3223	430	440	0
3224	430	440	0
3225	430	440	0
3226	430	440	0
3227	430	450	0
3228	430	480	0
3229	430	440	0
3230	430	440	0
3231	430	440	0
3232	430	440	0
3233	430	440	0
3234	430	440	0
3235	430	440	0
3236	430	440	0
3237	430	520	0
3238	430	480	0
3239	430	450	0
3240	430	490	0
3241	430	500	0
3242	430	440	0
3243	430	440	0
3244	430	480	0
3245	430	480	0
3246	430	480	0
3247	430	490	0
3248	430	440	0
3249	430	440	0
3250	430	440	0
3251	430	480	0
3252	430	440	0
3253	430	540	0
3254	430	530	0
3255	430	500	0
3256	430	530	0
3257	430	500	0
3258	430	440	0
3259	430	440	0
3260	430	500	0
3261	430	600	0
3262	430	440	0
3263	430	500	0
3264	430	480	0
3265	430	480	0
3266	430	550	0
3267	430	480	0
3268	430	460	0
3269	430	540	0
3270	430	600	0
3271	430	630	0
3272	430	500	0
3273	430	540	0
3274	430	510	0
3275	430	540	0
3276	430	500	0
3277	430	500	0
3278	430	460	0
3279	430	480	0
3280	430	490	0
3281	430	510	0
3282	430	500	0
3283	430	490	0
3284	430	530	0
3285	430	480	0
3286	430	460	0
3287	430	550	0
3288	430	610	0
3289	430	560	0
3290	430	560	0
3291	430	460	0
3292	430	500	0
3293	430	480	0
3294	430	550	0
3295	430	460	0
3296	430	520	0
3297	430	560	0
3298	430	460	0
3299	430	450	0
3300	430	540	0
3301	430	470	0
3302	430	450	0
3303	430	500	0
3304	430	450	0
3305	430	510	0
3306	430	450	0
3307	430	440	0
3308	430	480	0
3309	430	500	0
3310	430	460	0
3311	430	530	0
3312	430	490	0
3313	430	510	0
3314	430	500	0
3315	430	580	0
3316	430	530	0
